global_route_id,origin,vehicle_type,stop_sequence,sales_order_no,delivery_name,delivery_lat,delivery_lng,weight_kg,volume_cbm
261,Kiat Ananda Jakarta,Tronton,4,8978303893535708,Taman Ismail Marzuki,-6.1902975,106.8388962,3900.8,12.9576
261,Kiat Ananda Jakarta,Tronton,5,5383703888602604,Taman Ismail Marzuki,-6.1902975,106.8388962,40.08,0.099
261,Kiat Ananda Jakarta,Tronton,6,6082703895276179,Plaza Indonesia,-6.1935977,106.8219468,3201.8,14.8963
262,Kiat Ananda Jakarta,Tronton,1,1368203892031118,RS Saint Carolus Jakarta,-6.1956542,106.8513942,1487.6,5.5475
262,Kiat Ananda Jakarta,Tronton,2,9447403899258463,RSCM Gedung Kirana,-6.1975918,106.844575,227.7,0.21
262,Kiat Ananda Jakarta,Tronton,3,6043203899204749,Pertamina COCO 31.103.03 Cikini,-6.195964699999999,106.8406873,1816.2,6.96
262,Kiat Ananda Jakarta,Tronton,4,4368903893536450,Central Grand Indonesia 2nd Floor,-6.1953681,106.8204181,2153.4,8.0065
262,Kiat Ananda Jakarta,Tronton,5,5041003888602192,Central Grand Indonesia 2nd Floor,-6.1953681,106.8204181,40.08,0.099
262,Kiat Ananda Jakarta,Tronton,6,2461203881643113,Thamrin City,-6.194742,106.816399,1789.2,6.4842
262,Kiat Ananda Jakarta,Tronton,7,9297703898728672,Pertamina S. Parman,-6.1935886,106.7979344,711.6,2.6664
262,Kiat Ananda Jakarta,Tronton,8,9297703898728672-R1,Pertamina S. Parman,-6.1935886,106.7979344,4.2,0.0253
263,Kiat Ananda Jakarta,Tronton,1,9892303896627303,Ruko Rawamangun (Jl. Paus),-6.195156799999999,106.890694,1407.4,4.58
263,Kiat Ananda Jakarta,Tronton,2,4148203897335612,Utan Kayu (Container),-6.1927419,106.8645915,1424.48,5.5913
263,Kiat Ananda Jakarta,Tronton,3,7168803897358999,Utan Kayu (Container),-6.1927419,106.8645915,953.7,3.06
263,Kiat Ananda Jakarta,Tronton,4,3096603900769161,RS Saint Carolus Jakarta,-6.1956542,106.8513942,517.2,1.32
263,Kiat Ananda Jakarta,Tronton,5,9627203895474032,Pasar Kenari (Bondex),-6.192603800000001,106.8478844,1380.8,5.9384
263,Kiat Ananda Jakarta,Tronton,6,5238503897200651,RSCM Gedung Kirana,-6.1975918,106.844575,1388.1,5.34
263,Kiat Ananda Jakarta,Tronton,7,2236703897153659,Plaza Indonesia,-6.1935977,106.8219468,26.8,0.048
263,Kiat Ananda Jakarta,Tronton,8,9060003896967141,Thamrin City,-6.194742,106.816399,1191.6,4.11
263,Kiat Ananda Jakarta,Tronton,9,7703896626312-R1,Pertamina S. Parman,-6.1935886,106.7979344,2.0,0.0117
264,Kiat Ananda Jakarta,CDD Long,1,2379703896828585,Ruko Rawamangun (Jl. Paus),-6.195156799999999,106.890694,103.6,0.18
264,Kiat Ananda Jakarta,CDD Long,2,3351103901443673,Ruko Rawamangun (Jl. Paus),-6.195156799999999,106.890694,3.0,0.0135
264,Kiat Ananda Jakarta,CDD Long,3,4248303896531567-R1,Ruko Rawamangun (Jl. Paus),-6.195156799999999,106.890694,2.8,0.0153
264,Kiat Ananda Jakarta,CDD Long,4,2223203904996107,Ruko Rawamangun (Jl. Paus),-6.195156799999999,106.890694,2.0,0.02
264,Kiat Ananda Jakarta,CDD Long,5,2224103904407840,Utan Kayu (Container),-6.1927419,106.8645915,75.0,0.39
264,Kiat Ananda Jakarta,CDD Long,6,4148203897335612-R1,Utan Kayu (Container),-6.1927419,106.8645915,11.2,0.0444
264,Kiat Ananda Jakarta,CDD Long,7,7643903912697686,Utan Kayu (Container),-6.1927419,106.8645915,9.0,0.06
264,Kiat Ananda Jakarta,CDD Long,8,3152403897756936,Utan Kayu (Container),-6.1927419,106.8645915,8.0,0.0314
264,Kiat Ananda Jakarta,CDD Long,9,7104503897340471,Utan Kayu (Container),-6.1927419,106.8645915,6.4,0.0515
264,Kiat Ananda Jakarta,CDD Long,10,3685803904406420,Utan Kayu (Container),-6.1927419,106.8645915,6.0,0.03
264,Kiat Ananda Jakarta,CDD Long,11,7168803897358999-R1,Utan Kayu (Container),-6.1927419,106.8645915,1.6,0.01
264,Kiat Ananda Jakarta,CDD Long,12,4365803917940574,Utan Kayu (Container),-6.1927419,106.8645915,0.03,0.12
264,Kiat Ananda Jakarta,CDD Long,13,1368203892031118-R1,RS Saint Carolus Jakarta,-6.1956542,106.8513942,11.2,0.0444
264,Kiat Ananda Jakarta,CDD Long,14,4581203912697826,RS Saint Carolus Jakarta,-6.1956542,106.8513942,3.0,0.03
264,Kiat Ananda Jakarta,CDD Long,15,3096603900769161-R1,RS Saint Carolus Jakarta,-6.1956542,106.8513942,1.0,0.01
264,Kiat Ananda Jakarta,CDD Long,16,8064203917940222,RS Saint Carolus Jakarta,-6.1956542,106.8513942,0.03,0.03
264,Kiat Ananda Jakarta,CDD Long,17,4218503888602421,Pasar Kenari (Bondex),-6.192603800000001,106.8478844,40.08,0.099
264,Kiat Ananda Jakarta,CDD Long,18,9627203895474032-R1,Pasar Kenari (Bondex),-6.192603800000001,106.8478844,5.6,0.0305
264,Kiat Ananda Jakarta,CDD Long,19,8686103912698864,RSCM Gedung Kirana,-6.1975918,106.844575,3.0,0.03
264,Kiat Ananda Jakarta,CDD Long,20,5238503897200651-R1,RSCM Gedung Kirana,-6.1975918,106.844575,0.8,0.01
264,Kiat Ananda Jakarta,CDD Long,21,8318703917940268,RSCM Gedung Kirana,-6.1975918,106.844575,0.03,0.03
264,Kiat Ananda Jakarta,CDD Long,22,9790603907559323,Pertamina COCO 31.103.03 Cikini,-6.195964699999999,106.8406873,611.7,1.65
264,Kiat Ananda Jakarta,CDD Long,23,6831303912699098,Pertamina COCO 31.103.03 Cikini,-6.195964699999999,106.8406873,9.0,0.06
264,Kiat Ananda Jakarta,CDD Long,24,7881903917938874,Pertamina COCO 31.103.03 Cikini,-6.195964699999999,106.8406873,0.03,0.12
264,Kiat Ananda Jakarta,CDD Long,25,8396403917954454,Pertamina COCO 31.103.03 Cikini,-6.195964699999999,106.8406873,0.01,0.02
264,Kiat Ananda Jakarta,CDD Long,26,4886003912699400,Cik Ditiro Menteng,-6.1976676,106.8373375,9.0,0.06
264,Kiat Ananda Jakarta,CDD Long,27,8640503917940500,Cik Ditiro Menteng,-6.1976676,106.8373375,0.03,0.12
264,Kiat Ananda Jakarta,CDD Long,28,5210203900327667,Taman Ismail Marzuki,-6.1902975,106.8388962,899.6,3.8424
264,Kiat Ananda Jakarta,CDD Long,29,8978303893535708-R1,Taman Ismail Marzuki,-6.1902975,106.8388962,6.4,0.0312
264,Kiat Ananda Jakarta,CDD Long,30,9432403912697690,Taman Ismail Marzuki,-6.1902975,106.8388962,6.0,0.03
264,Kiat Ananda Jakarta,CDD Long,31,5499703888602131,Plaza Indonesia,-6.1935977,106.8219468,40.08,0.099
264,Kiat Ananda Jakarta,CDD Long,32,6082703895276179-R1,Plaza Indonesia,-6.1935977,106.8219468,2.0,0.0434
264,Kiat Ananda Jakarta,CDD Long,33,7491203895446561,Kenangan Signature Agora Mall,-6.1980019,106.8211439,613.2,2.0612
264,Kiat Ananda Jakarta,CDD Long,34,7137703898761444,Kenangan Signature Agora Mall,-6.1980019,106.8211439,212.0,1.403
264,Kiat Ananda Jakarta,CDD Long,35,3664303912704824,Kenangan Signature Agora Mall,-6.1980019,106.8211439,9.0,0.06
264,Kiat Ananda Jakarta,CDD Long,36,7027203898763927,Kenangan Signature Agora Mall,-6.1980019,106.8211439,8.0,0.0298
264,Kiat Ananda Jakarta,CDD Long,37,8852403898764193,Kenangan Signature Agora Mall,-6.1980019,106.8211439,4.0,0.0228
264,Kiat Ananda Jakarta,CDD Long,38,2596603917942747,Kenangan Signature Agora Mall,-6.1980019,106.8211439,0.03,0.12
264,Kiat Ananda Jakarta,CDD Long,39,2461203881643113-R1,Thamrin City,-6.194742,106.816399,16.0,0.2193
264,Kiat Ananda Jakarta,CDD Long,40,7948303912698950,Thamrin City,-6.194742,106.816399,9.0,0.06
264,Kiat Ananda Jakarta,CDD Long,41,9060003896967141-R1,Thamrin City,-6.194742,106.816399,1.6,0.01
264,Kiat Ananda Jakarta,CDD Long,42,4816303917938914,Thamrin City,-6.194742,106.816399,0.03,0.12
264,Kiat Ananda Jakarta,CDD Long,43,3547703912699303,RS Pelni,-6.1931186,106.8032263,3.0,0.0311
264,Kiat Ananda Jakarta,CDD Long,44,6767703896626312,Pertamina S. Parman,-6.1935886,106.7979344,494.4,1.7702
264,Kiat Ananda Jakarta,CDD Long,45,5444603898903806,Pertamina S. Parman,-6.1935886,106.7979344,408.0,1.22
264,Kiat Ananda Jakarta,CDD Long,46,6767703896626312-R1,Pertamina S. Parman,-6.1935886,106.7979344,4.0,0.0217
264,Kiat Ananda Jakarta,CDD Long,47,2343303912697817,Pertamina S. Parman,-6.1935886,106.7979344,3.0,0.0311
264,Kiat Ananda Jakarta,CDD Long,48,2538803900235811,Pertamina S. Parman,-6.1935886,106.7979344,3.0,0.0241
264,Kiat Ananda Jakarta,CDD Long,49,3139203898910253,Pertamina S. Parman,-6.1935886,106.7979344,2.0,0.02
265,Kiat Ananda Jakarta,Pickup,1,3085803891498192,Tirtayasa Cilegon,-6.016009,106.0504131,381.67,1.0764
265,Kiat Ananda Jakarta,Pickup,2,8770003895071149,Tirtayasa Cilegon,-6.016009,106.0504131,25.4,0.1287
265,Kiat Ananda Jakarta,Pickup,3,9148703888602377,Tirtayasa Cilegon,-6.016009,106.0504131,9.02,0.0234
265,Kiat Ananda Jakarta,Pickup,4,7016303888602395,Transmart Cilegon,-6.0072741,106.0427409,9.02,0.0234
266,Kiat Ananda Jakarta,Tronton,1,4366503901132001,Ruko Pondok Cina Depok,-6.3829919,106.8302484,2626.0,11.15
266,Kiat Ananda Jakarta,Tronton,2,9681703901584806,Ruko Pondok Cina Depok,-6.3829919,106.8302484,20.0,0.05
266,Kiat Ananda Jakarta,Tronton,3,8677303902560271,D'Mall Depok,-6.3867926,106.8266218,1907.0,3.4
266,Kiat Ananda Jakarta,Tronton,4,4197503896745268,D'Mall Depok,-6.3867926,106.8266218,1295.0,4.75
266,Kiat Ananda Jakarta,Tronton,5,6145903902525647,D'Mall Depok,-6.3867926,106.8266218,450.0,1.0123
266,Kiat Ananda Jakarta,Tronton,6,6933903902068398,D'Mall Depok,-6.3867926,106.8266218,278.7,0.6203
266,Kiat Ananda Jakarta,Tronton,7,8709203914254381,D'Mall Depok,-6.3867926,106.8266218,60.0,0.1
266,Kiat Ananda Jakarta,Tronton,8,6194503904457017A,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,1797.5,8.9
267,Kiat Ananda Jakarta,CDD Long,1,6952703901136330,Ruko Pondok Cina Depok,-6.3829919,106.8302484,25.0,0.35
267,Kiat Ananda Jakarta,CDD Long,2,5088903912699431,Ruko Pondok Cina Depok,-6.3829919,106.8302484,15.0,0.1
267,Kiat Ananda Jakarta,CDD Long,3,6006403917940064,Ruko Pondok Cina Depok,-6.3829919,106.8302484,0.05,0.2
267,Kiat Ananda Jakarta,CDD Long,4,8556303902076653,D'Mall Depok,-6.3867926,106.8266218,980.0,5.25
267,Kiat Ananda Jakarta,CDD Long,5,4197503896745268-R1,D'Mall Depok,-6.3867926,106.8266218,19.5,0.1
267,Kiat Ananda Jakarta,CDD Long,6,1488603897167119,D'Mall Depok,-6.3867926,106.8266218,17.1,0.0335
267,Kiat Ananda Jakarta,CDD Long,7,2579403912698561,D'Mall Depok,-6.3867926,106.8266218,15.0,0.1
267,Kiat Ananda Jakarta,CDD Long,8,3995303896734815,D'Mall Depok,-6.3867926,106.8266218,5.0,0.05
267,Kiat Ananda Jakarta,CDD Long,9,4886203896735041,D'Mall Depok,-6.3867926,106.8266218,5.0,0.05
267,Kiat Ananda Jakarta,CDD Long,10,8556303902076653-R1,D'Mall Depok,-6.3867926,106.8266218,5.0,0.05
267,Kiat Ananda Jakarta,CDD Long,11,8219303917939584,D'Mall Depok,-6.3867926,106.8266218,0.05,0.2
267,Kiat Ananda Jakarta,CDD Long,12,1501203897278095A,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,997.8,4.4613
267,Kiat Ananda Jakarta,CDD Long,13,3705603912697711,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,10.0,0.05
267,Kiat Ananda Jakarta,CDD Long,14,1501203897278095A-R1,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,8.4,0.0357
267,Kiat Ananda Jakarta,CDD Long,15,6194503904457017A-R1,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,2.5,0.05
267,Kiat Ananda Jakarta,CDD Long,16,6194503904457017B,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,2.5,0.2
267,Kiat Ananda Jakarta,CDD Long,17,1501203897278095B,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,1.5,0.1139
267,Kiat Ananda Jakarta,CDD Long,18,1790003917940421,Apotek Roxy Nusantara Depok (Container),-6.3838499,106.8142494,0.05,0.1
267,Kiat Ananda Jakarta,CDD Long,19,5092003897033358,Satu Kenangan Marche Sawangan,-6.3885798,106.7391307,247.5,1.0901
267,Kiat Ananda Jakarta,CDD Long,20,6998003899134582,Satu Kenangan Marche Sawangan,-6.3885798,106.7391307,228.4,1.0
267,Kiat Ananda Jakarta,CDD Long,21,4514703899128607,Satu Kenangan Marche Sawangan,-6.3885798,106.7391307,64.5,0.4875
267,Kiat Ananda Jakarta,CDD Long,22,5305203900883295,Satu Kenangan Marche Sawangan,-6.3885798,106.7391307,32.8,0.08
268,Kiat Ananda Jakarta,Tronton,1,4958003892369810,Pertamina Pulo Gebang,-6.207897000000001,106.9539066,794.2,3.0536
268,Kiat Ananda Jakarta,Tronton,2,1903803881637679,Pertamina Pulo Gebang,-6.207897000000001,106.9539066,463.8,1.762
268,Kiat Ananda Jakarta,Tronton,3,8553203888600512,Pertamina Pulo Gebang,-6.207897000000001,106.9539066,20.04,0.0495
268,Kiat Ananda Jakarta,Tronton,4,4958003892369810-R1,Pertamina Pulo Gebang,-6.207897000000001,106.9539066,8.4,0.0275
268,Kiat Ananda Jakarta,Tronton,5,1903803881637679-R1,Pertamina Pulo Gebang,-6.207897000000001,106.9539066,6.8,0.1072
268,Kiat Ananda Jakarta,Tronton,6,5214603888602775,Alfamidi Penggilingan,-6.2047965,106.9352989,10.02,0.0234
268,Kiat Ananda Jakarta,Tronton,7,5350203902403155,Alfamidi Penggilingan,-6.2047965,106.9352989,5.0,0.0117
268,Kiat Ananda Jakarta,Tronton,8,3811603902516466,Alfamidi Penggilingan,-6.2047965,106.9352989,1.8,0.0234
268,Kiat Ananda Jakarta,Tronton,9,8742903888602189,Pertamina Radjiman Cakung,-6.206475699999999,106.9232254,10.02,0.0234
268,Kiat Ananda Jakarta,Tronton,10,9002803897268860,Pertamina Radjiman Cakung,-6.206475699999999,106.9232254,10.0,0.0117
268,Kiat Ananda Jakarta,Tronton,11,3091603896927931-R1,Pertamina Radjiman Cakung,-6.206475699999999,106.9232254,2.4,0.0117
268,Kiat Ananda Jakarta,Tronton,12,6896603897273181,Pertamina Radjiman Cakung,-6.206475699999999,106.9232254,0.2,0.01
268,Kiat Ananda Jakarta,Tronton,13,1177803893736475,Ruko Kaliabang,-6.202086100000001,107.0001639,599.0,2.7
268,Kiat Ananda Jakarta,Tronton,14,5012403893724770,Ruko Kaliabang,-6.202086100000001,107.0001639,411.8,1.1665
268,Kiat Ananda Jakarta,Tronton,15,1004803893757750,Ruko Kaliabang,-6.202086100000001,107.0001639,12.0,0.0431
268,Kiat Ananda Jakarta,Tronton,16,5012403893724770-R1,Ruko Kaliabang,-6.202086100000001,107.0001639,2.8,0.0153
268,Kiat Ananda Jakarta,Tronton,17,3895003893742622,Ruko Kaliabang,-6.202086100000001,107.0001639,2.0,0.0152
268,Kiat Ananda Jakarta,Tronton,18,8647703900244032,RS Primaya Bekasi Utara,-6.207081899999999,107.0185669,1469.5,5.1
268,Kiat Ananda Jakarta,Tronton,19,6337103900229237,RS Primaya Bekasi Utara,-6.207081899999999,107.0185669,450.8,1.8482
268,Kiat Ananda Jakarta,Tronton,20,9226103919624374,Ruko Gading Terrace Bekasi,-6.2143158,107.0350735,2237.5,12.0
268,Kiat Ananda Jakarta,Tronton,21,1621503902347410,Ruko Gading Terrace Bekasi,-6.2143158,107.0350735,950.24,1.9783
269,Kiat Ananda Jakarta,CDE,1,2959903900756339,Alfamidi Penggilingan,-6.2047965,106.9352989,414.2,1.5912
269,Kiat Ananda Jakarta,CDE,2,3091603896927931,Pertamina Radjiman Cakung,-6.206475699999999,106.9232254,303.3,1.1466
270,Kiat Ananda Makassar,CDD,1,4158503902904819,Ruko Jl Poros Maros Makassar,-4.9346929,119.5887809,2620.8,8.844
270,Kiat Ananda Makassar,CDD,2,9080503921399071,Ruko Jl Poros Maros Makassar,-4.9346929,119.5887809,1.0,0.002
271,Kiat Ananda Makassar,Fuso,1,1714003900474652,Lepo Lepo Kendari,-4.0328767,122.4976227,1223.81,3.74
271,Kiat Ananda Makassar,Fuso,2,5079103888602569,Lepo Lepo Kendari,-4.0328767,122.4976227,10.02,0.02
271,Kiat Ananda Makassar,Fuso,3,1512803911063553,Lepo Lepo Kendari,-4.0328767,122.4976227,5.32,0.02
271,Kiat Ananda Makassar,Fuso,4,9265503902256025,Ruko MT Haryono Kendari,-3.9985308,122.5154569,1119.14,3.491
271,Kiat Ananda Makassar,Fuso,5,2845503902512894,Ruko MT Haryono Kendari,-3.9985308,122.5154569,386.81,1.667
271,Kiat Ananda Makassar,Fuso,6,3232203888602595,Ruko MT Haryono Kendari,-3.9985308,122.5154569,10.02,0.02
271,Kiat Ananda Makassar,Fuso,7,2322103907461652,Ruko MT Haryono Kendari,-3.9985308,122.5154569,0.25,0.005
271,Kiat Ananda Makassar,Fuso,8,4867503888601130,Lippo Plaza Kendari,-3.9921202,122.5120596,10.02,0.02
271,Kiat Ananda Makassar,Fuso,9,7850603907461648,Lippo Plaza Kendari,-3.9921202,122.5120596,0.3,0.006
271,Kiat Ananda Makassar,Fuso,10,1433703904342173,Ruko Rabam Kendari,-3.9813173,122.5097731,1804.76,5.461
271,Kiat Ananda Makassar,Fuso,11,9040603904353298,Ruko Rabam Kendari,-3.9813173,122.5097731,66.28,0.182
271,Kiat Ananda Makassar,Fuso,12,2495903888602793,Ruko Rabam Kendari,-3.9813173,122.5097731,10.02,0.02
271,Kiat Ananda Makassar,Fuso,13,6890903907461652,Ruko Rabam Kendari,-3.9813173,122.5097731,0.15,0.003
271,Kiat Ananda Makassar,Fuso,14,5358603903897145,Ruko Edi Sabara Kendari,-3.9704376,122.5280837,1594.4,4.82
271,Kiat Ananda Makassar,Fuso,15,9298803903910644,Ruko Edi Sabara Kendari,-3.9704376,122.5280837,14.9,0.083
271,Kiat Ananda Makassar,Fuso,16,5396603888602203,Ruko Edi Sabara Kendari,-3.9704376,122.5280837,10.02,0.02
271,Kiat Ananda Makassar,Fuso,17,4701603907461652,Ruko Edi Sabara Kendari,-3.9704376,122.5280837,0.25,0.005
271,Kiat Ananda Makassar,Fuso,18,1202403904332340,Ruko Anduonohu Kendari,-4.000573,122.5291728,1442.48,4.298
271,Kiat Ananda Makassar,Fuso,19,3461603888602398,Ruko Anduonohu Kendari,-4.000573,122.5291728,10.02,0.02
271,Kiat Ananda Makassar,Fuso,20,9059803907461639,Ruko Anduonohu Kendari,-4.000573,122.5291728,0.25,0.005
272,Kiat Ananda Makassar,CDE,1,8645203900850179,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,984.52,2.832
272,Kiat Ananda Makassar,CDE,2,4542503912283115,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,364.3,0.947
272,Kiat Ananda Makassar,CDE,3,4238403904503671,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,11.58,0.083
272,Kiat Ananda Makassar,CDE,4,5101003902955909,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,9.0,0.06
272,Kiat Ananda Makassar,CDE,5,9881703902962773,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,9.0,0.06
272,Kiat Ananda Makassar,CDE,6,7575203912575154,Ruko Jl. Lahalede Pare Pare,-4.0073639,119.6296024,5.84,0.076
273,Kiat Ananda Makassar,Tronton,1,3117903921398977,Panakkukang Mall,-5.157871099999999,119.4466995,1.0,0.002
273,Kiat Ananda Makassar,Tronton,2,9233103902989718,Pettarani Makassar,-5.169103499999999,119.4335009,2226.88,6.496
273,Kiat Ananda Makassar,Tronton,3,7468803902995463,Pettarani Makassar,-5.169103499999999,119.4335009,50.0,0.222
273,Kiat Ananda Makassar,Tronton,4,1366203902991586,Pettarani Makassar,-5.169103499999999,119.4335009,38.0,0.238
273,Kiat Ananda Makassar,Tronton,5,6555203902994146,Pettarani Makassar,-5.169103499999999,119.4335009,5.0,0.05
273,Kiat Ananda Makassar,Tronton,6,5424003921397254,Pettarani Makassar,-5.169103499999999,119.4335009,1.0,0.002
273,Kiat Ananda Makassar,Tronton,7,4471303902912336,Ruko Alauddin,-5.174845299999999,119.4336594,1551.12,5.556
273,Kiat Ananda Makassar,Tronton,8,4392803904179247,Ruko Alauddin,-5.174845299999999,119.4336594,24.0,0.072
273,Kiat Ananda Makassar,Tronton,9,9729303921399532,Ruko Alauddin,-5.174845299999999,119.4336594,1.0,0.002
273,Kiat Ananda Makassar,Tronton,10,9929203902966898,Ruko Rapoccini,-5.1539531,119.4275954,1190.48,5.206
273,Kiat Ananda Makassar,Tronton,11,7172003921399346,Ruko Rapoccini,-5.1539531,119.4275954,1.0,0.002
273,Kiat Ananda Makassar,Tronton,12,8201403902985184,Ruko Cendrawasih Makassar,-5.1736775,119.4092659,1336.84,4.494
273,Kiat Ananda Makassar,Tronton,13,8186603921399357,Ruko Cendrawasih Makassar,-5.1736775,119.4092659,1.0,0.002
273,Kiat Ananda Makassar,Tronton,14,6760903902915183,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,1312.08,4.206
273,Kiat Ananda Makassar,Tronton,15,4247303909337173,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,20.0,0.024
273,Kiat Ananda Makassar,Tronton,16,5364103906211620,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,1.0,0.008
273,Kiat Ananda Makassar,Tronton,17,2914603921399220,Ruko Citraland Celebes Makassar,-5.1800711,119.4644346,1.0,0.002
273,Kiat Ananda Makassar,Tronton,18,2487903902952508,Ruko Tamangapa Makassar,-5.1817397,119.4876154,1278.16,3.414
273,Kiat Ananda Makassar,Tronton,19,9714603921399604,Ruko Tamangapa Makassar,-5.1817397,119.4876154,1.0,0.002
274,Kiat Ananda Makassar,CDD,1,5106503902970143,Panakkukang Mall,-5.157871099999999,119.4466995,843.92,2.068
274,Kiat Ananda Makassar,CDD,2,9986703908997125,Panakkukang Mall,-5.157871099999999,119.4466995,3.0,0.03
274,Kiat Ananda Makassar,CDD,3,4475503902970240,Pertamina 74.902.25 Pangayoman Makassar,-5.1585239,119.4402752,283.36,0.802
274,Kiat Ananda Makassar,CDD,4,7641803921398819,Pertamina 74.902.25 Pangayoman Makassar,-5.1585239,119.4402752,1.0,0.002
274,Kiat Ananda Makassar,CDD,5,5776803902992848,Pettarani Makassar,-5.169103499999999,119.4335009,0.02,0.026
274,Kiat Ananda Makassar,CDD,6,6292303902993213,Pettarani Makassar,-5.169103499999999,119.4335009,0.02,0.002
274,Kiat Ananda Makassar,CDD,7,7245703902992112,Pettarani Makassar,-5.169103499999999,119.4335009,0.02,0.034
274,Kiat Ananda Makassar,CDD,8,9452103902993452,Pettarani Makassar,-5.169103499999999,119.4335009,0.02,0.002
274,Kiat Ananda Makassar,CDD,9,8720203902964525,Ruko Landak Makassar,-5.1649497,119.4270509,523.56,1.23
274,Kiat Ananda Makassar,CDD,10,8665603921397644,Ruko Landak Makassar,-5.1649497,119.4270509,1.0,0.002
274,Kiat Ananda Makassar,CDD,11,4940103909119007,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,6.4,0.074
274,Kiat Ananda Makassar,CDD,12,6462903906817813,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,4.0,0.032
274,Kiat Ananda Makassar,CDD,13,7611003921397950,Trans Studio Mall Makassar (Relokasi),-5.1592364,119.3942716,1.0,0.002
274,Kiat Ananda Makassar,CDD,14,5138703902975343,Ruko Citraland Celebes Makassar,-5.1800711,119.4644346,1162.56,3.684
275,Kiat Ananda Makassar,CDE,1,4601703902978157,Ruko Pallangga Gowa,-5.2855088,119.4364083,1709.36,5.614
275,Kiat Ananda Makassar,CDE,2,3928103921399275,Ruko Pallangga Gowa,-5.2855088,119.4364083,1.0,0.002
276,Kiat Ananda Makassar,CDD,1,2645203902933511,Pertamina Perintis Makassar,-5.0807877,119.5212273,2369.8,6.976
276,Kiat Ananda Makassar,CDD,2,4804103921397360,Pertamina Perintis Makassar,-5.0807877,119.5212273,1.0,0.002
276,Kiat Ananda Makassar,CDD,3,1422903902954082,Ruko Jendral Sudirman Maros,-5.022361699999999,119.5475075,1561.84,4.426
276,Kiat Ananda Makassar,CDD,4,3966303921399699,Ruko Jendral Sudirman Maros,-5.022361699999999,119.5475075,1.0,0.002
277,Kiat Ananda Makassar,Tronton,1,7795403902969977,Ruko Perintis Makassar,-5.141278499999999,119.4879407,1698.0,5.598
277,Kiat Ananda Makassar,Tronton,2,4315903907461644,Ruko Perintis Makassar,-5.141278499999999,119.4879407,6.3,0.14
277,Kiat Ananda Makassar,Tronton,3,1114703921399609,Ruko Perintis Makassar,-5.141278499999999,119.4879407,1.0,0.002
277,Kiat Ananda Makassar,Tronton,4,4498503921399411,Ruko Urip Sumoharjo Makassar,-5.135375799999999,119.4361337,1.0,0.002
277,Kiat Ananda Makassar,Tronton,5,7293203903422417,Ruko Bawakaraeng Makassar,-5.1349486,119.420969,1304.16,4.518
277,Kiat Ananda Makassar,Tronton,6,3836103921398739,Ruko Bawakaraeng Makassar,-5.1349486,119.420969,1.0,0.002
277,Kiat Ananda Makassar,Tronton,7,1620103902972984,Ruko A. Yani Makassar,-5.1329488,119.4104929,27.4,0.042
277,Kiat Ananda Makassar,Tronton,8,2740203921398536,Ruko A. Yani Makassar,-5.1329488,119.4104929,1.0,0.002
277,Kiat Ananda Makassar,Tronton,9,5851703902898115,Ruko Sultan Hassanuddin Makassar,-5.1366811,119.4079742,1679.2,5.344
277,Kiat Ananda Makassar,Tronton,10,1511403921398987,Ruko Sultan Hassanuddin Makassar,-5.1366811,119.4079742,1.0,0.002
277,Kiat Ananda Makassar,Tronton,11,2640303903153799,Sunset Quay,-5.148503799999999,119.4071628,1729.84,5.718
277,Kiat Ananda Makassar,Tronton,12,2909703903156675,Sunset Quay,-5.148503799999999,119.4071628,6.0,0.056
277,Kiat Ananda Makassar,Tronton,13,8270403921398949,Sunset Quay,-5.148503799999999,119.4071628,1.0,0.002
277,Kiat Ananda Makassar,Tronton,14,1036503907461654,Sunset Quay,-5.148503799999999,119.4071628,0.02,0.022
277,Kiat Ananda Makassar,Tronton,15,2869403903157240,Sunset Quay,-5.148503799999999,119.4071628,0.02,0.008
277,Kiat Ananda Makassar,Tronton,16,3243103902941691,Ruko Monginsidi Makassar,-5.1483485,119.4192213,2225.56,6.098
277,Kiat Ananda Makassar,Tronton,17,6385303921398972,Ruko Monginsidi Makassar,-5.1483485,119.4192213,1.0,0.002
277,Kiat Ananda Makassar,Tronton,18,7735003902991189,Pertamina Andalas Makassar,-5.1247137,119.418023,843.56,2.324
